,movie_title,imdb_id,item_id,year
611,"Flower of My Secret, The (La flor de mi secreto)",0113083,617,(1995)
612,Two Much,0118001,618,(1995)
613,Ed,0116165,619,(1996)
614,Scream of Stone (Cerro Torre: Schrei aus Stein),0102855,620,(1991)
615,My Favorite Season,0107471,621,(1993)
616,"Modern Affair, A",0113839,623,(1995)
617,Condition Red (Beyond the Law),0112712,624,(1995)
618,Asfour Stah,0090665,625,(1990)
619,"Thin Line Between Love and Hate, A",0117891,626,(1996)
620,"Last Supper, The",0113613,627,(1995)
621,Primal Fear,0117381,628,(1996)
622,Rude,0114305,629,(1995)
623,Carried Away,0115837,630,(1996)
624,All Dogs Go to Heaven 2,0115509,631,(1996)
625,Land and Freedom (Tierra y libertad),0114671,632,(1995)
626,Denise Calls Up,0112844,633,(1995)
627,Theodore Rex,0114658,634,(1995)
628,"Family Thing, A",0116275,635,(1996)
629,Frisk,0113122,636,(1995)
630,Sgt. Bilko,0117608,637,(1996)
631,Jack and Sarah,0113448,638,(1995)
632,Girl 6,0116414,639,(1996)
633,Diabolique,0116095,640,(1996)
634,"Little Indian, Big City (Un indien dans la ville)",0111543,641,(1994)
635,Roula,0117517,642,(1995)
636,Peanuts - Die Bank zahlt alles,0117312,643,(1996)
637,Happy Weekend,0116485,644,(1996)
638,Nelly & Monsieur Arnaud,0113947,645,(1995)
639,Courage Under Fire,0115956,647,(1996)
640,Mission: Impossible,0117060,648,(1996)
641,Cold Fever (Á köldum klaka),0109028,649,(1995)
642,Moll Flanders,0117071,650,(1996)
643,"Superweib, Das",0117788,651,(1996)
644,"301, 302 (301/302)",0112257,652,(1995)
645,Dragonheart,0116136,653,(1996)
646,And Nobody Weeps for Me (Und keiner weint mir nach),0118026,654,(1996)
647,My Mother's Courage (Mutters Courage),0117117,655,(1995)
648,Eddie,0116168,656,(1996)
649,Yankee Zulu,0111787,657,(1994)
650,Billy's Holiday,0112509,658,(1995)
651,Purple Noon (Plein soleil),0054189,659,(1960)
652,August,0115591,660,(1996)
653,James and the Giant Peach,0116683,661,(1996)
654,Fear,0116287,662,(1996)
655,Kids in the Hall: Brain Candy,0116768,663,(1996)
656,Faithful,0116269,664,(1996)
657,Underground,0114787,665,(1995)
658,All Things Fair (Lust och fägring stor),0113720,666,(1995)
659,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),0112536,667,(1996)
660,Song of the Little Road (Pather Panchali),0048473,668,(1955)
661,"World of Apu, The (Apur Sansar)",0052572,670,(1959)
662,Mystery Science Theater 3000: The Movie,0117128,671,(1996)
663,Tarantella,0114616,672,(1995)
664,Space Jam,0117705,673,(1996)
665,Barbarella,0062711,674,(1968)
666,Hostile Intentions,0110061,675,(1994)
667,They Bite,0140614,676,(1996)
668,Some Folks Call It a Sling Blade,0108181,678,(1993)
669,"Run of the Country, The",0114307,679,(1995)
670,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)",0058898,680,(1965)
671,Coup de torchon (Clean Slate),0082206,681,(1981)
672,Tigrero: A Film That Was Never Made,0111430,682,(1994)
673,"Eye of Vichy, The (Oeil de Vichy, L')",0107727,683,(1993)
674,Windows,0081759,684,(1980)
675,It's My Party,0113443,685,(1996)
676,Country Life,0109491,687,(1994)
677,Operation Dumbo Drop,0114048,688,(1995)
678,"Promise, The (Versprechen, Das)",0111613,690,(1995)
679,Mrs. Winterbourne,0117104,691,(1996)
680,Solo,0117688,692,(1996)
681,Under the Domim Tree (Etz Hadomim Tafus),0109751,693,(1994)
682,"Substitute, The",0117774,694,(1996)
683,True Crime,0114736,695,(1996)
684,Butterfly Kiss,0112604,696,(1995)
685,Feeling Minnesota,0116289,697,(1996)
686,Delta of Venus,0109593,698,(1995)
687,To Cross the Rubicon,0103095,699,(1991)
688,Angus,0112368,700,(1995)
689,Daens,0104046,701,(1992)
690,Faces,0062952,702,(1968)
691,Boys,0115742,703,(1996)
692,"Quest, The",0117420,704,(1996)
693,Cosi,0115951,705,(1996)
694,Sunset Park,0117784,706,(1996)
695,Mulholland Falls,0117107,707,(1996)
696,"Truth About Cats & Dogs, The",0117979,708,(1996)
697,Oliver & Company,0095776,709,(1988)
698,Celtic Pride,0115851,710,(1996)
699,Flipper,0116322,711,(1996)
700,Captives,0109374,712,(1994)
701,Of Love and Shadows,0110712,713,(1994)
702,Dead Man,0112817,714,(1995)
703,"Horseman on the Roof, The (Hussard sur le toit, Le)",0113362,715,(1995)
704,Switchblade Sisters,0073778,716,(1975)
705,Mouth to Mouth (Boca a boca),0112546,717,(1995)
706,"Visitors, The (Visiteurs, Les)",0108500,718,(1993)
707,Multiplicity,0117108,719,(1996)
708,Wallace & Gromit: The Best of Aardman Animation,0118114,720,(1996)
709,Halfmoon (Paul Bowles - Halbmond),0114103,721,(1995)
710,"Haunted World of Edward D. Wood Jr., The",0113270,722,(1996)
711,Two Friends,0092123,723,(1986)
712,"Craft, The",0115963,724,(1996)
713,"Great White Hype, The",0116448,725,(1996)
714,Last Dance,0116827,726,(1996)
715,War Stories,0114894,727,(1995)
716,Cold Comfort Farm,0112701,728,(1995)
717,"Institute Benjamenta, or This Dream People Call Human Life",0113429,729,(1995)
718,Low Life,0125877,730,(1994)
719,Heaven's Prisoners,0116508,731,(1996)
720,Original Gangstas,0117260,732,(1996)
721,"Rock, The",0117500,733,(1996)
722,Getting Away With Murder,0116405,734,(1996)
723,Cemetery Man (Dellamorte Dellamore),0109592,735,(1994)
724,Twister,0117998,736,(1996)
725,Barb Wire,0115624,737,(1996)
726,"Garçu, Le",0113145,738,(1995)
727,Honey Moon (Honigmond),0116559,739,(1996)
728,Ghost in the Shell (Kôkaku kidôtai),0113568,741,(1995)
729,Thinner,0117894,742,(1996)
730,Spy Hard,0117723,743,(1996)
731,Brothers in Trouble,0112586,744,(1995)
732,Wallace & Gromit: A Close Shave,0112691,745,(1995)
733,Force of Evil,0040366,746,(1948)
734,"Stupids, The",0117768,747,(1996)
735,"Arrival, The",0115571,748,(1996)
736,"Man from Down Under, The",0031612,749,(1943)
737,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0057012,750,(1964)
738,Careful,0103926,751,(1992)
739,Vermont Is For Lovers,0105737,752,(1992)
740,"Month by the Lake, A",0113849,753,(1995)
741,Gold Diggers: The Secret of Bear Mountain,0113188,754,(1995)
742,Kim,0042644,755,(1950)
743,Carmen Miranda: Bananas Is My Business,0109381,756,(1994)
744,Ashes of Time (Dung che sai duk),0109688,757,(1994)
745,"Jar, The (Khomreh)",0104606,758,(1992)
746,Maya Lin: A Strong Clear Vision,0110480,759,(1994)
747,Stalingrad,0108211,760,(1993)
748,"Phantom, The",0117331,761,(1996)
749,Striptease,0117765,762,(1996)
750,"Last of the High Kings, The (a.k.a. Summer Fling)",0116833,763,(1996)
751,Heavy,0113280,764,(1995)
752,Jack,0116669,765,(1996)
753,I Shot Andy Warhol,0116594,766,(1996)
754,"Grass Harp, The",0113211,767,(1995)
755,Someone Else's America,0114494,768,(1995)
756,Marlene Dietrich: Shadow and Light,0116992,769,(1996)
757,Costa Brava,0038426,770,(1946)
758,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La)",0094265,771,(1987)
759,Quartier Mozart,0105201,772,(1992)
760,Touki Bouki,0070820,773,(1973)
761,Wend Kuuni (a.k.a. God's Gift),0084898,774,(1982)
762,Spirits of the Dead,0063715,775,(1968)
763,Babyfever,0109191,776,(1994)
764,Pharaoh's Army,0114122,777,(1995)
765,Trainspotting,0117951,778,(1996)
766,'Til There Was You,0118523,779,(1997)
767,Independence Day (a.k.a. ID4),0116629,780,(1996)
768,Stealing Beauty,0117737,781,(1996)
769,"Fan, The",0116277,782,(1996)
770,"Hunchback of Notre Dame, The",0116583,783,(1996)
771,"Cable Guy, The",0115798,784,(1996)
772,Kingpin,0116778,785,(1996)
773,Eraser,0116213,786,(1996)
774,"Gate of Heavenly Peace, The",0113147,787,(1995)
775,"Nutty Professor, The",0117218,788,(1996)
776,"I, the Worst of All (Yo, la peor de todas)",0100990,789,(1990)
777,"Unforgettable Summer, An (Un été inoubliable)",0111546,790,(1994)
778,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",0113610,791,(1994)
779,"Hungarian Fairy Tale, A (Hol volt, hol nem volt)",0093199,792,(1987)
780,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),0106810,793,(1993)
781,Midnight Dancers (Sibak),0111180,794,(1994)
782,Somebody to Love,0111237,795,(1994)
783,"Very Natural Thing, A",0072362,796,(1974)
784,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",0103207,797,(1991)
785,Daylight,0116040,798,(1996)
786,"Frighteners, The",0116365,799,(1996)
787,Lone Star,0116905,800,(1996)
788,Harriet the Spy,0116493,801,(1996)
789,Phenomenon,0117333,802,(1996)
790,Walking and Talking,0118113,803,(1996)
791,She's the One,0117628,804,(1996)
792,"Time to Kill, A",0117913,805,(1996)
793,American Buffalo,0115530,806,(1996)
794,"Rendezvous in Paris (Rendez-vous de Paris, Les)",0114266,807,(1995)
795,Alaska,0115493,808,(1996)
796,Fled,0116320,809,(1996)
797,Kazaam,0116756,810,(1996)
798,Magic Hunter (Büvös vadász),0109356,812,(1994)
799,Larger Than Life,0116823,813,(1996)
800,"Boy Called Hate, A",0112568,814,(1995)
801,Power 98,0114170,815,(1996)
802,Two Deaths,0117999,816,(1995)
803,"Very Brady Sequel, A",0118073,818,(1996)
804,Stefano Quantestorie,0108220,819,(1993)
805,"Death in the Garden (Mort en ce jardin, La)",0049521,820,(1956)
806,"Crude Oasis, The",0112746,821,(1995)
807,Hedd Wyn,0104403,822,(1992)
808,"Collector, The (La collectionneuse)",0061495,823,(1967)
809,Kaspar Hauser,0110246,824,(1993)
810,Regular Guys (Echte Kerle),0116164,825,(1996)
811,Women Robbers (Diebinnen),0112865,826,(1995)
812,"Convent, The (O Convento)",0112716,827,(1995)
813,"Adventures of Pinocchio, The",0115472,828,(1996)
814,Joe's Apartment,0116707,829,(1996)
815,"First Wives Club, The",0116313,830,(1996)
816,Stonewall,0114550,831,(1995)
817,Ransom,0117438,832,(1996)
818,High School High,0116531,833,(1996)
819,Phat Beach,0117332,834,(1996)
820,Foxfire,0116353,835,(1996)
821,Chain Reaction,0115857,836,(1996)
822,Matilda,0117008,837,(1996)
823,Emma,0116191,838,(1996)
824,"Crow: City of Angels, The",0115986,839,(1996)
825,House Arrest,0116571,840,(1996)
826,"Eyes Without a Face (Yeux sans visage, Les)",0053459,841,(1959)
827,Tales from the Crypt Presents: Bordello of Blood,0117826,842,(1996)
828,Lotto Land,0113695,843,(1995)
829,"Story of Xinghua, The (Xinghua san yue tian)",0108227,844,(1994)
830,"Day the Sun Turned Cold, The (Tianguo niezi)",0111424,845,(1994)
831,Flirt,0113080,846,(1995)
832,"Big Squeeze, The",0115680,847,(1996)
833,"Spitfire Grill, The",0117718,848,(1996)
834,Escape from L.A.,0116225,849,(1996)
835,Cyclo (Xich lo),0112767,850,(1995)
836,Basquiat,0115632,851,(1996)
837,Tin Cup,0117918,852,(1996)
838,Dingo,0104109,853,(1991)
839,"Ballad of Narayama, The (Narayama Bushiko)",0051980,854,(1958)
840,Every Other Weekend (Un week-end sur deux),0100840,855,(1990)
841,Mille bolle blu,0107575,856,(1993)
842,Crows and Sparrows (Wuya yu maque),0042054,857,(1949)
843,"Godfather, The",0068646,858,(1972)
844,"Hippie Revolution, The",0116536,859,(1996)
845,"Maybe, Maybe Not (Bewegte Mann, Der)",0109255,860,(1994)
846,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),0104558,861,(1992)
847,Manny & Lo,0116985,862,(1996)
848,"Wife, The",0114936,864,(1995)
849,Small Faces,0114474,865,(1996)
850,Bound,0115736,866,(1996)
851,Carpool,0115836,867,(1996)
852,Death in Brunswick,0101692,868,(1991)
853,Kansas City,0116745,869,(1996)
854,Gone Fishin',0119214,870,(1997)
855,Lover's Knot,0116934,871,(1996)
856,Vive L'Amour (Ai qing wan sui),0109066,872,(1994)
857,Shadow of Angels (Schatten der Engel),0075169,873,(1976)
858,Killer: A Journal of Murder,0113542,874,(1995)
859,Nothing to Lose,0110693,875,(1994)
860,Supercop 2 (Project S) (Chao ji ji hua),0106544,876,(1993)
861,Girls Town,0116418,877,(1996)
862,Bye-Bye,0112607,878,(1995)
863,"Relic, The",0120004,879,(1997)
864,"Island of Dr. Moreau, The",0116654,880,(1996)
865,First Kid,0116311,881,(1996)
866,"Trigger Effect, The",0117965,882,(1996)
867,Sweet Nothing,0114592,884,(1996)
868,Bogus,0115725,885,(1996)
869,Bulletproof,0115783,886,(1996)
870,Talk of Angels,0120271,887,(1998)
871,Land Before Time III: The Time of the Great Giving,0113596,888,(1995)
872,1-900 (06),0109001,889,(1994)
873,Baton Rouge (Bâton rouge),0094822,890,(1988)
874,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),0113253,891,(1995)
875,Twelfth Night,0117991,892,(1996)
876,Mother Night,0117093,893,(1996)
877,Liebelei,0024252,894,(1933)
878,Venice/Venice,0105729,895,(1992)
879,Wild Reeds (Les roseaux sauvages),0111019,896,(1994)
880,For Whom the Bell Tolls,0035896,897,(1943)
881,"Philadelphia Story, The",0032904,898,(1940)
882,Singin' in the Rain,0045152,899,(1952)
883,"American in Paris, An",0043278,900,(1951)
884,Funny Face,0050419,901,(1957)
885,Breakfast at Tiffany's,0054698,902,(1961)
886,Vertigo,0052357,903,(1958)
887,Rear Window,0047396,904,(1954)
888,It Happened One Night,0025316,905,(1934)
889,Gaslight,0036855,906,(1944)
890,"Gay Divorcee, The",0025164,907,(1934)
891,North by Northwest,0053125,908,(1959)
892,"Apartment, The",0053604,909,(1960)
893,Some Like It Hot,0053291,910,(1959)
894,Charade,0056923,911,(1963)
895,Casablanca,0034583,912,(1942)
896,"Maltese Falcon, The",0033870,913,(1941)
897,My Fair Lady,0058385,914,(1964)
898,Sabrina,0047437,915,(1954)
899,Roman Holiday,0046250,916,(1953)
900,"Little Princess, The",0031580,917,(1939)
901,Meet Me in St. Louis,0037059,918,(1944)
902,"Wizard of Oz, The",0032138,919,(1939)
903,Gone with the Wind,0031381,920,(1939)
904,My Favorite Year,0084370,921,(1982)
905,Sunset Blvd. (a.k.a. Sunset Boulevard),0043014,922,(1950)
906,Citizen Kane,0033467,923,(1941)
907,2001: A Space Odyssey,0062622,924,(1968)
908,Golden Earrings,0039428,925,(1947)
909,All About Eve,0042192,926,(1950)
910,"Women, The",0032143,927,(1939)
911,Rebecca,0032976,928,(1940)
912,Foreign Correspondent,0032484,929,(1940)
913,Notorious,0038787,930,(1946)
914,Spellbound,0038109,931,(1945)
915,"Affair to Remember, An",0050105,932,(1957)
916,To Catch a Thief,0048728,933,(1955)
917,Father of the Bride,0042451,934,(1950)
918,"Band Wagon, The",0045537,935,(1953)
919,Ninotchka,0031725,936,(1939)
920,Love in the Afternoon,0050658,937,(1957)
921,Gigi,0051658,938,(1958)
922,"Reluctant Debutante, The",0052126,939,(1958)
923,"Adventures of Robin Hood, The",0029843,940,(1938)
924,"Mark of Zorro, The",0032762,941,(1940)
925,Laura,0037008,942,(1944)
926,"Ghost and Mrs. Muir, The",0039420,943,(1947)
927,Lost Horizon,0029162,944,(1937)
928,Top Hat,0027125,945,(1935)
929,To Be or Not to Be,0035446,946,(1942)
930,My Man Godfrey,0028010,947,(1936)
931,Giant,0049261,948,(1956)
932,East of Eden,0048028,949,(1955)
933,"Thin Man, The",0025878,950,(1934)
934,His Girl Friday,0032599,951,(1940)
935,Around the World in 80 Days,0048960,952,(1956)
936,It's a Wonderful Life,0038650,953,(1946)
937,Mr. Smith Goes to Washington,0031679,954,(1939)
938,Bringing Up Baby,0029947,955,(1938)
939,Penny Serenade,0034012,956,(1941)
940,"Scarlet Letter, The",0017350,957,(1926)
941,Lady of Burlesque,0036094,958,(1943)
942,Of Human Bondage,0025586,959,(1934)
943,Angel on My Shoulder,0038300,960,(1946)
944,Little Lord Fauntleroy,0027893,961,(1936)
945,They Made Me a Criminal,0032022,962,(1939)
946,"Inspector General, The",0041509,963,(1949)
947,Angel and the Badman,0039152,964,(1947)
948,"39 Steps, The",0026029,965,(1935)
949,A Walk in the Sun,0038235,966,(1945)
950,"Outlaw, The",0036241,967,(1943)
951,Night of the Living Dead,0063350,968,(1968)
952,"African Queen, The",0043265,969,(1951)
953,Beat the Devil,0046414,970,(1953)
954,Cat on a Hot Tin Roof,0051459,971,(1958)
955,"Last Time I Saw Paris, The",0047162,972,(1954)
956,Meet John Doe,0033891,973,(1941)
957,Algiers,0029855,974,(1938)
958,Something to Sing About,0029588,975,(1937)
959,"Farewell to Arms, A",0022879,976,(1932)
960,Moonlight Murder,0027980,977,(1936)
961,Nothing Personal,0114007,979,(1995)
962,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie)",0093229,980,(1985)
963,Dangerous Ground,0118927,981,(1997)
964,Picnic,0048491,982,(1955)
965,Madagascar Skin,0113730,983,(1995)
966,"Pompatus of Love, The",0117357,984,(1996)
967,Small Wonders,0117669,985,(1995)
968,Fly Away Home,0116329,986,(1996)
969,Bliss,0118742,987,(1997)
970,Grace of My Heart,0116442,988,(1996)
971,Brother of Sleep (Schlafes Bruder),0114354,989,(1995)
972,Maximum Risk,0117011,990,(1996)
973,Michael Collins,0117039,991,(1996)
974,"Rich Man's Wife, The",0117473,992,(1996)
975,Infinity,0116635,993,(1996)
976,Big Night,0115678,994,(1996)
977,Last Man Standing,0116830,996,(1996)
978,Caught,0115847,997,(1996)
979,Set It Off,0117603,998,(1996)
980,2 Days in the Valley,0115438,999,(1996)
981,Curdled,0115994,1000,(1996)
982,"Associate, The (Associé, L')",0083587,1001,(1979)
983,Ed's Next Move,0116167,1002,(1996)
984,Extreme Measures,0116259,1003,(1996)
985,"Glimmer Man, The",0116421,1004,(1996)
986,D3: The Mighty Ducks,0116000,1005,(1996)
987,"Chamber, The",0115862,1006,(1996)
988,"Apple Dumpling Gang, The",0072653,1007,(1975)
989,"Davy Crockett, King of the Wild Frontier",0047977,1008,(1955)
990,Escape to Witch Mountain,0072951,1009,(1975)
991,"Love Bug, The",0064603,1010,(1969)
992,Herbie Rides Again,0071607,1011,(1974)
993,Old Yeller,0050798,1012,(1957)
994,"Parent Trap, The",0055277,1013,(1961)
995,Pollyanna,0054195,1014,(1960)
996,Homeward Bound: The Incredible Journey,0107131,1015,(1993)
997,"Shaggy Dog, The",0053271,1016,(1959)
998,Swiss Family Robinson,0054357,1017,(1960)
999,That Darn Cat!,0059793,1018,(1965)
1000,"20,000 Leagues Under the Sea",0046672,1019,(1954)
1001,Cool Runnings,0106611,1020,(1993)
1002,Angels in the Outfield,0109127,1021,(1994)
1003,Cinderella,0042332,1022,(1950)
1004,Winnie the Pooh and the Blustery Day,0063819,1023,(1968)
1005,"Three Caballeros, The",0038166,1024,(1945)
1006,"Sword in the Stone, The",0057546,1025,(1963)
1007,So Dear to My Heart,0041890,1026,(1949)
1008,Robin Hood: Prince of Thieves,0102798,1027,(1991)
1009,Mary Poppins,0058331,1028,(1964)
1010,Dumbo,0033563,1029,(1941)
1011,Pete's Dragon,0076538,1030,(1977)
1012,Bedknobs and Broomsticks,0066817,1031,(1971)
1013,Alice in Wonderland,0043274,1032,(1951)
1014,"Fox and the Hound, The",0082406,1033,(1981)
1015,Freeway,0116361,1034,(1996)
1016,"Sound of Music, The",0059742,1035,(1965)
1017,Die Hard,0095016,1036,(1988)
1018,"Lawnmower Man, The",0104692,1037,(1992)
1019,Unhook the Stars,0118044,1038,(1996)
1020,Synthetic Pleasures,0114597,1039,(1995)
1021,"Secret Agent, The",0117582,1040,(1996)
1022,Secrets & Lies,0117589,1041,(1996)
1023,That Thing You Do!,0117887,1042,(1996)
1024,To Gillian on Her 37th Birthday,0117924,1043,(1996)
1025,Surviving Picasso,0117791,1044,(1996)
1026,Love Is All There Is,0116928,1045,(1996)
1027,Beautiful Thing,0115640,1046,(1996)
1028,"Long Kiss Goodnight, The",0116908,1047,(1996)
1029,"Ghost and the Darkness, The",0116409,1049,(1996)
1030,Looking for Richard,0116913,1050,(1996)
1031,Trees Lounge,0117958,1051,(1996)
1032,"Proprietor, The",0117400,1052,(1996)
1033,Normal Life,0117202,1053,(1996)
