Unnamed: 0,movie_title,imdb_id,item_id,year
21410,The Body,1937149,103017,(2012)
32127,The Body,71362,132836,(1974)
79640,A Choo,12689526,229275,(2020)
70449,Street Flow,10958282,210885,(2019)
81582,Torbaaz,7805960,233159,(2020)
75931,Sam Jay: 3 in the Morning,12689876,221858,(2020)
69803,Iliza Shlesinger: Unveiled,11163008,209589,(2019)
78133,Michelle Buteau: Welcome to Buteaupia,12509942,226260,(2020)
27166,Cops and Robbers,69919,121350,(1973)
28692,Cops and Robbers,43606,124546,(1951)
73944,Cops and Robbers,4717208,217883,(2017)
80620,Just Another Christmas,13354204,231235,(2020)
79177,Miss India,11199310,228349,(2020)
71054,The App,11385066,212096,(2019)
80718,Dance Dreams: Hot Chocolate Nutcracker,8741182,231431,(2020)
72787,Earth and Blood,10092752,215565,(2020)
46885,Once Again,5578722,163490,(2016)
79406,Once Again,4232066,228807,(2019)
77900,So Much Love to Give,11827806,225794,(2020)
78726,Dragons: Rescue Riders: Hunt for the Golden Dragon,11875456,227446,(2020)
74462,Intuition,12282598,218919,(2020)
71116,Vir Das: For India,11611314,212221,(2020)
72951,Shimla Mirchi,4486148,215893,(2020)
82306,Felix Lobrecht: Hype,13262150,234607,(2020)
5849,Evelyn,298856,5947,(2002)
75395,Evelyn,8793990,220786,(2019)
72838,The Unknown Saint,10077998,215667,(2020)
72800,All in My Family,9097148,215591,(2019)
81486,Spirit Riding Free: Spirit of Christmas,11313068,232967,(2019)
83246,AK vs AK,11651796,236487,(2020)
66683,Chopsticks,10243678,203256,(2019)
2332,Back to School,90685,2416,(1986)
67989,Back to School,10715194,205941,(2019)
66152,ReMastered: Massacre at the Stadium,9046562,202191,(2019)
444,Fearless,106881,448,(1993)
74432,Fearless,363333,218859,(2004)
76157,Fearless,8675288,222310,(2020)
73377,ReMastered: The Lion's Share,9046576,216749,(2019)
64382,"Ray Romano: Right Here, Around the Corner",8101766,198649,(2019)
69094,Arsenio Hall: Smart and Classy,10150694,208170,(2019)
76535,High & Low: The Worst,11135936,223065,(2019)
3507,Whipped,174336,3597,(2000)
78069,Whipped,11754464,226132,(2020)
73777,Masameer: The Movie,11561866,217549,(2020)
61876,Bulbul Can Sing,8659050,193633,(2018)
66715,The 3rd Eye 2,8890582,203320,(2019)
78314,Ginny Weds Sunny,10543680,226622,(2020)
63800,The Car: Road to Revenge,9382596,197485,(2019)
6967,Jezebel,30287,7078,(1938)
70927,Jezebel,7103742,211842,(2020)
73826,Kenny Sebastian: The Most Interesting Person in the Room,12241424,217647,(2020)
75933,Father Soldier Son,12187586,221862,(2020)
64945,Juanita,6155456,199778,(2019)
8756,Scarecrow,70643,26302,(1973)
25536,Scarecrow,2071571,116533,(2013)
25537,Scarecrow,341564,116535,(2002)
80759,Spookley and the Christmas Kittens,13445242,231513,(2019)
27221,The End,2046090,121463,(2012)
48531,The End,402162,166876,(2004)
66912,The End,258550,203713,(2000)
73660,The End,45728,217314,(1953)
82302,Ari Eldjárn: Pardon My Icelandic,10277516,234599,(2020)
75096,One-Way to Tomorrow,11988512,220188,(2020)
76068,Malibu Rescue: The Next Wave,11032990,222133,(2020)
74668,George Lopez: We'll Do It for Half,12358794,219330,(2020)
77213,Dark Forces,12536776,224421,(2020)
66200,Pegasus,9597190,202287,(2019)
71661,Pegasus,261893,213313,(1973)
77104,Milestone,12779208,224204,(2020)
74060,122,7867670,218115,(2019)
76066,Axone,8747548,222129,(2019)
81708,A Go! Go! Cory Carson Christmas,13479662,233411,(2020)
79733,Guillermo Vilas: Settling the Score,13150564,229461,(2020)
83414,The Beginning of Life 2: Outside,12190648,236823,(2020)
41156,Soulmate,2504580,151637,(2013)
80497,Citation,11481312,230989,(2020)
66755,Adam Devine: Best Time of Our Lives,10376844,203399,(2019)
73258,Sol Levante,12079068,216511,(2020)
75393,Stunt School,9056824,220782,(2019)
47130,Fan Girl,4146132,163987,(2015)
68632,Deon Cole: Cole Hearted,10977680,207243,(2019)
78839,All Because of You,13106900,227672,(2020)
75923,Urzila Carlson: Overqualified Loser,12580626,221842,(2020)
81767,You Are My Home,6693156,233529,(2020)
72296,One Day We'll Talk About Today,10773114,214584,(2020)
82536,Giving Voice,11394338,235067,(2020)
82296,London Hughes: To Catch A D*ck,13528526,234587,(2020)
69534,Jeff Garlin: Our Man in Chicago,11108064,209051,(2019)
76274,Milea,11127878,222543,(2020)
70976,Leslie Jones: Time Machine,10795784,211940,(2020)
76411,Seriously Single,11010144,222817,(2020)
75888,The Claudia Kishi Club,12411586,221772,(2020)
76948,The Bling Lagosians,10410186,223892,(2019)
68736,Tuna Girl,11057912,207453,(2019)
80765,Andre and His Olive Tree,13610390,231525,(2020)
77317,Santana,11769162,224629,(2020)
83601,Tarung Sarung,11749980,237197,(2020)
72205,"Hello, Love, Goodbye",10156112,214402,(2019)
76810,Hot Gimmick: Girl Meets Boy,10061256,223616,(2019)
73513,Yeh Ballet,10230436,217021,(2020)
80421,Andhaghaaram,9110340,230837,(2020)
78033,Super Monsters: The New Class,12730290,226060,(2020)
66852,Mike Epps: Only One Mike,10376958,203593,(2019)
80774,Horrid Henry's Gross Day Out,13034096,231543,(2020)
825,House Arrest,116571,840,(1996)
64324,Bombairiya,4971258,198533,(2019)
77918,Dad Wanted,12721188,225830,(2020)
75613,Revenge of the Pontianak,9113332,221222,(2019)
66724,Life Overtakes Me,9204606,203338,(2019)
76318,#FriendButMarried 2,11640412,222631,(2020)
75786,Anelka: Misunderstood,12724622,221568,(2020)
69218,Mokalik (Mechanic),10327136,208419,(2019)
66333,Ghosts of Sugar Land,9671828,202553,(2019)
50258,Love and Fury,4805816,170363,(2016)
18907,Gone,1838544,93242,(2012)
37538,Gone,482374,143998,(2006)
79067,Gone,1957913,228129,(2011)
77642,Sky Tour: The Movie,12486200,225279,(2020)
77534,Mutiny of the Worker Bees,9014248,225063,(2020)
72531,David Batra: Elephant in The Room,11987330,215053,(2020)
77919,Mayday Life,10346206,225832,(2019)
63859,Belmonte,8846072,197603,(2018)
81905,An Unremarkable Christmas,13607632,233805,(2020)
68969,Alone/Together,9526822,207920,(2019)
77144,"Yours Sincerely, Kanan Gill",12055392,224284,(2020)
75968,We Are One,12588398,221933,(2020)
79576,Ainu Mosir,9140354,229147,(2020)
81900,Finding Agnes,13328840,233795,(2020)
77067,Crazy Awesome Teachers,10643918,224130,(2020)
82166,Chico Bon Bon and the Very Berry Holiday,13411942,234326,(2020)
82299,Vir Das: Outside in - The Lockdown Special,13529992,234593,(2020)
29912,Marked,471444,127871,(1984)
80636,Leyla Everlasting,11792734,231267,(2020)
73057,My Stupid Boss 2,10039468,216105,(2019)
77848,The Book of Sun,11833648,225691,(2020)
82397,Super Monsters: Santa's Super Monster Helpers,13439998,234789,(2020)
27,Persuasion,114117,28,(1995)
14951,Persuasion,844330,74508,(2007)
47536,Persuasion,66702,164805,(1971)
13939,Hustle,73133,69611,(1975)
28778,Hustle,405980,124719,(2004)
37519,Don't Look Up,1034305,143959,(2009)
37520,Don't Look Up,229499,143961,(1996)
20224,Interceptor,104516,98589,(1993)
18786,Windfall,1581829,92652,(2010)
38498,Windfall,289625,145970,(2003)
54019,The Guilty,186183,177901,(2000)
60005,The Guilty,6742252,189885,(2018)
29077,The Colony,112703,125317,(1995)
72128,The Bubble,2448130,214248,(2018)
57369,Beauty,1922721,184609,(2011)
10486,Bubble,454792,38188,(2006)
84634,Passing,8893974,239262,(2021)
62597,The Dig,7359502,195073,(2017)
80531,The Dig,3661210,231057,(2021)
83625,Coming Home in the Dark,6874762,237244,(2021)
53244,The Vault,1785635,176351,(2017)
70693,The Vault,165526,211373,(2000)
2970,Oxygen,160620,3056,(1999)
29667,Oxygen,1441309,127082,(2009)
40410,Oxygen,1470860,150012,(2010)
55887,Oxygen,6735678,181639,(2017)
20194,Aftermath,2209300,98485,(2012)
20487,Aftermath,159241,99669,(1994)
24745,Aftermath,1564368,114040,(2012)
35462,Aftermath,490075,139663,(2013)
37106,Aftermath,386582,143076,(2004)
50452,Aftermath,4581576,170751,(2017)
84101,Aftermath,310596,238196,(2002)
79718,The White Tiger,6571548,229431,(2020)
65418,Along for the Ride,3986978,200724,(2017)
73877,Worth,7520980,217749,(2018)
76459,Worth,8009744,222913,(2020)
42621,Beast,1572501,154630,(2011)
58063,Beast,5628302,185999,(2018)
70122,Beast,6437032,210231,(2017)
17985,Restless,1498569,89570,(2011)
43186,Restless,2241676,155816,(2012)
82916,Restless,183700,235827,(2001)
82720,Malcolm & Marie,12676326,235435,(2021)
83985,Space Sweepers,12838766,237964,(2021)
73576,The Lovebirds,8851668,217146,(2020)
78458,The Lovebirds,1010020,226910,(2008)
73850,Intrusion,1665743,217695,(2015)
1937,Dangerous Liaisons,94947,2020,(1988)
19339,Dangerous Liaisons,901206,95185,(2007)
20075,Dangerous Liaisons,2071441,98111,(2012)
29745,Dangerous Liaisons,317875,127242,(2003)
44269,Dangerous Liaisons,53002,158153,(1959)
12294,Awake,211933,56169,(2007)
68145,Awake,7584702,206258,(2019)
52479,The House,4481514,174815,(2017)
20380,Stowaway,28315,99273,(1936)
36188,Green Snake,106559,141133,(1993)
27651,Mandela,116980,122379,(1996)
15286,Marmaduke,1392197,77665,(2010)
63933,Mixtape,1499280,197751,(2009)
26321,Prey,907305,118796,(2010)
45160,Prey,86872,160026,(1978)
49996,Prey,4291700,169808,(2016)
58303,Prey,468536,186479,(2007)
68981,Prey,5699928,207944,(2019)
82757,Outside the Wire,10451914,235509,(2021)
82001,The Minimalists: Less Is Now,13583144,233997,(2021)
80593,Penguin Bloom,6317656,231181,(2021)
28855,The Turning Point,45267,124873,(1952)
62337,The Turning Point,37426,194554,(1945)
30801,Found,2149360,130042,(2012)
37394,The Falls,2306783,143695,(2012)
67250,Yara,7614016,204398,(2018)
25991,This Is the Night,23584,117752,(1932)
46441,The Girl on the Train,3631112,162602,(2016)
4982,Cousins,97116,5077,(1989)
69278,Cousins,10622790,208539,(2019)
75612,Cousins,1650844,221220,(2009)
53449,Deep,4105584,176761,(2017)
42172,The Phantom,88399,153720,(1984)
49035,The Phantom,36262,167886,(1943)
70733,Mimi,26718,211454,(1935)
46505,The Whole Truth,3503406,162730,(2016)
13072,Red,972883,62235,(2008)
16148,Red,1245526,81229,(2010)
8688,Last Summer,64573,26207,(1969)
46952,Last Summer,2719868,163631,(2013)
68292,Last Summer,80611,206557,(1981)
69572,Last Summer,7406704,209127,(2019)
74714,Black Island,116854,219422,(1996)
60432,UFO,6290798,190739,(2018)
45066,Below Zero,1641388,159803,(2011)
83634,Below Zero,9845564,237262,(2021)
82671,American Girl,329297,235337,(2002)
81896,Man in Love,3479250,233787,(2014)
83573,Prime Time,11460976,237141,(2021)
75071,Latte and the Magic Waterstone,9038290,220138,(2019)
61231,Accomplice,38285,192343,(1946)
72808,Accomplice,1650039,215607,(2010)
71446,Swallow,8372298,212883,(2020)
82732,"Crack: Cocaine, Corruption & Conspiracy",13649700,235459,(2021)
78300,Time,11416746,226594,(2020)
286,Only You,110737,289,(1994)
67207,Only You,7531138,204312,(2019)
15473,Godspeed,1242539,78461,(2009)
51138,Godspeed,5952306,172123,(2016)
83451,Wish You,13866142,236897,(2021)
80985,One Second,8959680,231965,(2020)
78424,The Guardian,1409693,226842,(2010)
83825,Tony Parker: The Final Shot,13696668,237644,(2021)
5514,Trapped,280380,5612,(2002)
35095,Trapped,98507,138919,(1989)
35096,Trapped,41983,138921,(1949)
35097,Trapped,3269074,138923,(2013)
35100,Trapped,125308,138929,(1982)
35101,Trapped,2249167,138931,(2012)
35102,Trapped,70828,138933,(1973)
48054,Trapped,5259692,165847,(2016)
56680,Trapped,6206564,183231,(2017)
80845,A Perfect Fit,391397,231685,(2005)
45952,Clash,5599692,161620,(2016)
82479,Stuck Apart,11213372,234953,(2021)
81992,Just in Time,119433,233979,(1997)
